Item_FatContent,Item_Weight,Total_Sales,Outlet_Type,Rating,Outlet_Size,Outlet_LocationType,Outlet_Identifier,Item_Type,Item_Identifier,Outlet_EstablishmentYear,Item_Visibility
LowFat,18,117.2124,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDJ04,2012,0.124645538
LowFat,6.13,55.0298,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDG44,2012,0.10234983
LowFat,6.36,46.506,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDO32,2012,0.120731024
LowFat,6.78,187.724,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDA20,2012,0.066724663
LowFat,7.52,129.5994,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDA19,2012,0.055213208
LowFat,7.68,190.9162,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDW56,2012,0.071010513
LowFat,8.185,115.6808,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDZ44,2012,0.038789271
LowFat,8.85,182.7292,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDS20,2012,0.053950661
LowFat,11.1,149.1366,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDU07,2012,0.059940022
LowFat,12.85,179.7318,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDX08,2012,0.022639195
LowFat,16.25,169.9474,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDZ56,2012,0.025776994
LowFat,16.75,257.0988,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDY55,2012,0.081446638
LowFat,17.1,111.6886,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDL20,2012,0.128614205
LowFat,17.75,158.6262,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDB33,2012,0.014602837
LowFat,17.75,145.6444,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDV55,2012,0.055159054
LowFat,19.7,58.193,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDA44,2012,0.053305463
LowFat,5.98,53.3614,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRH11,2012,0.075675438
LowFat,7.85,144.6444,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRN11,2012,0.163233667
LowFat,7.905,229.9694,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRK47,2012,0.064163983
LowFat,9.5,189.2872,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRJ11,2012,0.085223447
LowFat,10.195,111.686,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRO47,2012,0.112399145
LowFat,11.65,38.7164,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRJ59,2012,0.019402371
LowFat,11.8,75.4012,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRO59,2012,0.054238448
LowFat,13.85,115.0492,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRO35,2012,0.034624104
LowFat,14.7,143.5128,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRI47,2012,0.020952705
LowFat,18.85,161.7578,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRI23,2012,0.137410256
LowFat,6.825,262.4226,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCM05,2012,0.059940022
LowFat,7.27,98.4384,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCO05,2012,0.046631836
LowFat,8.6,141.2154,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCI29,2012,0.032672263
LowFat,8.76,128.3336,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCB54,2012,0.050130529
LowFat,11.15,166.3526,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCO29,2012,0.032306341
LowFat,11.395,150.1708,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCQ05,2012,0.021639678
LowFat,11.8,176.0686,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCV29,2012,0.022879017
LowFat,12.15,224.0404,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCR53,2012,0.14526636
LowFat,15.2,47.8034,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCN29,2012,0
LowFat,16.2,182.1608,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCO53,2012,0
LowFat,16.5,93.612,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCM41,2012,0.035711426
LowFat,17.75,239.3196,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCC54,2012,0.097862839
LowFat,18,158.0604,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCW41,2012,0
LowFat,18.2,45.1086,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCY17,2012,0.16334971
LowFat,18.35,193.1162,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCW53,2012,0.030542489
LowFat,18.7,152.3682,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCJ05,2012,0.046159928
LowFat,20.25,108.3938,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCW05,2012,0.148302815
LowFat,20.75,150.4734,SupermarketType1,4,Medium,Tier1,OUT049,HealthandHygiene,NCA05,2012,0.025169703
LowFat,5.88,149.9392,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCT42,2012,0.024926013
LowFat,5.945,127.3652,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCS30,2012,0.093170838
LowFat,6.235,260.8962,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCF06,2012,0.020229757
LowFat,7.235,116.6492,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCO26,2012,0.076975118
LowFat,7.475,156.0656,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCM06,2012,0.075845634
LowFat,7.5,59.2588,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCW54,2012,0
LowFat,8.6,91.8146,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCS42,2012,0.069524391
LowFat,8.88,208.927,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCU54,2012,0.098775709
LowFat,9.1,48.8718,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCT30,2012,0.080417724
LowFat,9.6,164.6184,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCK18,2012,0.006708517
LowFat,12.15,115.015,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCK54,2012,0.029569276
LowFat,12.5,42.9112,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCR06,2012,0.006775667
LowFat,12.65,108.4938,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCS18,2012,0.042276746
LowFat,13,44.906,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCD06,2012,0.099479703
LowFat,13,255.9014,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCQ06,2012,0.04188955
LowFat,13.15,159.7604,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCH07,2012,0.092811105
LowFat,14,40.2454,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCD55,2012,0.024369007
LowFat,14.65,161.3552,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCZ54,2012,0.083488992
LowFat,15.2,108.9912,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCI54,2012,0.033651278
LowFat,16,214.0902,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCE30,2012,0.099290166
LowFat,16.35,125.602,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCH55,2012,0.034726222
LowFat,17.1,115.186,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCH30,2012,0.06725846
LowFat,18.1,128.7336,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCL30,2012,0.049016517
LowFat,18.6,121.5414,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCI55,2012,0.012673238
LowFat,18.75,207.8954,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCI42,2012,0.010381661
LowFat,18.75,215.7218,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCQ50,2012,0.034360687
LowFat,19,127.0336,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCC06,2012,0.027028323
LowFat,19.6,251.8698,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCZ06,2012,0.094308058
LowFat,20.2,155.134,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCR50,2012,0.011838464
LowFat,20.5,38.9822,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCP30,2012,0.032819637
LowFat,20.6,75.4696,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCR30,2012,0.071103348
LowFat,6.32,38.5822,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDA39,2012,0.012737719
LowFat,11,119.1756,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDK27,2012,0.008960445
LowFat,12.15,62.8826,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDG31,2012,0.037955309
LowFat,12.5,221.7798,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDY51,2012,0.081260969
LowFat,14.8,190.5846,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDQ39,2012,0.081168135
LowFat,9.395,85.5908,SupermarketType1,4,Medium,Tier1,OUT049,Others,NCM07,2012,0.040023967
LowFat,17.75,108.0912,SupermarketType1,4,Medium,Tier1,OUT049,Others,NCQ43,2012,0.11147467
LowFat,19.2,243.0196,SupermarketType1,4,Medium,Tier1,OUT049,Others,NCJ31,2012,0.18293775
LowFat,12.6,51.8982,SupermarketType1,4,Medium,Tier1,OUT049,Seafood,FDH09,2012,0.05616476
LowFat,6.035,155.0998,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDD46,2012,0.141475625
LowFat,7.05,108.2912,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDX21,2012,0.08509812
LowFat,7.275,145.976,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDQ57,2012,0.027991093
LowFat,9,168.7816,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDT58,2012,0.086088353
LowFat,11.65,227.3694,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDY58,2012,0.039980644
LowFat,12.3,115.9834,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDH58,2012,0.036997104
LowFat,13.35,150.3708,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDQ33,2012,0.091348964
LowFat,13.65,186.3924,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDA21,2012,0.036016619
LowFat,15,44.7744,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDJ09,2012,0.058485617
LowFat,15.2,238.2248,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDT57,2012,0.019064377
LowFat,16.75,155.263,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDX45,2012,0.105018817
LowFat,16.85,90.3488,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDL22,2012,0.036446751
LowFat,17.6,163.7552,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDR10,2012,0.010055503
LowFat,17.6,112.7176,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDY10,2012,0.049144165
LowFat,17.6,163.8868,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDZ09,2012,0.105042025
LowFat,17.85,121.8072,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDZ58,2012,0.052257982
LowFat,18,145.3418,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDW45,2012,0.039071642
LowFat,18.2,140.818,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDV46,2012,0.012627478
LowFat,18.25,140.9154,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDN57,2012,0.054318517
LowFat,18.25,260.5962,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDR09,2012,0.07784544
LowFat,18.6,161.8236,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDN21,2012,0.076975118
LowFat,19.75,213.5902,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDP09,2012,0.033942546
LowFat,20.85,196.1452,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDV58,2012,0.121438886
LowFat,21,193.0478,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDH10,2012,0.049381666
LowFat,5.78,147.2102,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRG48,2012,0.014577695
LowFat,6.135,114.386,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRD25,2012,0.079094835
LowFat,6.28,86.5198,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRE13,2012,0.027748176
LowFat,8.785,155.1656,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRB24,2012,0.020609218
LowFat,9.6,166.5158,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRN37,2012,0
LowFat,11.8,186.8924,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRJ24,2012,0.11350542
LowFat,11.8,200.2084,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRK13,2012,0.115346634
LowFat,12.1,144.3444,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRF13,2012,0.029827665
LowFat,17.6,164.2526,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRH37,2012,0.041681059
LowFat,17.85,190.4188,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRC12,2012,0.037885683
LowFat,19.6,56.4614,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRI25,2012,0.03395415
LowFat,20.75,153.5024,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRE49,2012,0.02128304
LowFat,11.5,174.508,SupermarketType1,4,Medium,Tier1,OUT049,StarchyFoods,FDA34,2012,0.014883661
LowFat,14,182.0634,SupermarketType1,4,Medium,Tier1,OUT049,StarchyFoods,FDI35,2012,0.041355366
Regular,5.26,161.8868,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDE36,2012,0.041837331
Regular,6.63,166.15,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDZ59,2012,0.104183308
Regular,6.71,65.4142,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDY11,2012,0.02960641
Regular,7.855,37.2848,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDQ36,2012,0.161798604
Regular,8.38,111.857,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDS36,2012,0.046960237
Regular,9.8,36.8874,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDP12,2012,0.045337184
Regular,10.8,42.2138,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDM60,2012,0.048218142
Regular,11.65,173.5422,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDM36,2012,0.058822142
Regular,19.35,48.5034,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDL48,2012,0.082394321
Regular,6.55,155.8288,SupermarketType1,4,Medium,Tier1,OUT049,Breads,FDX47,2012,0.034658144
Regular,8.6,131.531,SupermarketType1,4,Medium,Tier1,OUT049,Breads,FDY47,2012,0
Regular,10.6,48.9008,SupermarketType1,4,Medium,Tier1,OUT049,Breakfast,FDO49,2012,0.033103556
Regular,17.25,40.048,SupermarketType1,4,Medium,Tier1,OUT049,Breakfast,FDN49,2012,0.125419157
Regular,8.63,172.5422,SupermarketType1,4,Medium,Tier1,OUT049,Canned,FDQ25,2012,0.028320655
Regular,8.975,86.6224,SupermarketType1,4,Medium,Tier1,OUT049,Canned,FDG38,2012,0.05281112
Regular,12.15,125.4046,SupermarketType1,4,Medium,Tier1,OUT049,Canned,FDL50,2012,0.042378864
Regular,13.35,207.3638,SupermarketType1,4,Medium,Tier1,OUT049,Canned,FDI38,2012,0.014649641
Regular,14.5,42.0454,SupermarketType1,4,Medium,Tier1,OUT049,Canned,FDC14,2012,0.041313203
Regular,5.75,115.3176,SupermarketType1,4,Medium,Tier1,OUT049,Dairy,FDU50,2012,0.075287081
Regular,11.35,184.4608,SupermarketType1,4,Medium,Tier1,OUT049,Dairy,FDJ15,2012,0.023358738
Regular,11.5,86.054,SupermarketType1,4,Medium,Tier1,OUT049,Dairy,FDC16,2012,0.020601791
Regular,13.5,57.8562,SupermarketType1,4,Medium,Tier1,OUT049,Dairy,FDQ26,2012,0
Regular,13.6,231.63,SupermarketType1,4,Medium,Tier1,OUT049,Dairy,FDY38,2012,0.119361718
Regular,16,79.3986,SupermarketType1,4,Medium,Tier1,OUT049,Dairy,FDC40,2012,0.065165046
Regular,17.5,145.8102,SupermarketType1,4,Medium,Tier1,OUT049,Dairy,FDB40,2012,0.007551607
Regular,18.25,110.857,SupermarketType1,4,Medium,Tier1,OUT049,Dairy,FDD52,2012,0.183579854
Regular,20.35,253.9672,SupermarketType1,4,Medium,Tier1,OUT049,Dairy,FDA27,2012,0.030975716
Regular,5.845,214.4218,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDR16,2012,0.105181277
Regular,6.865,244.4486,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDG17,2012,0.035895934
Regular,9.1,78.7618,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDR40,2012,0.008046878
Regular,9.695,244.6144,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDT52,2012,0.047503318
Regular,9.895,262.1278,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDT16,2012,0.048738014
Regular,11,155.263,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDG05,2012,0
Regular,13.65,262.8936,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDP28,2012,0.080765853
Regular,16.2,96.3726,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDH17,2012,0.016679232
Regular,20.7,119.7466,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDV52,2012,0.121709653
Regular,20.75,178.7318,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDF53,2012,0.083736551
Regular,5.46,144.8786,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDN56,2012,0.107223632
Regular,7.17,130.3968,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDF44,2012,0.059820884
Regular,9.8,117.1492,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDH56,2012,0.063916425
Regular,10.3,112.7176,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDD21,2012,0.030616757
Regular,12.85,254.0382,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDO20,2012,0.152364317
Regular,13.8,77.3012,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDS19,2012,0.064307102
Regular,15.5,104.1332,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDC09,2012,0.026342897
Regular,15.5,199.0768,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDR56,2012,0.100922503
Regular,18,89.6514,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDW07,2012,0.142910689
Regular,18.2,57.1904,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDF45,2012,0.012223687
Regular,18.2,250.1092,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDI08,2012,0.066400129
Regular,19,228.372,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDC08,2012,0.10361083
Regular,19.2,184.495,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDX07,2012,0.022954444
Regular,20.5,192.0478,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDP08,2012,0.112584813
Regular,5.305,181.8608,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDY39,2012,0.04710181
Regular,6.985,182.8608,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDO39,2012,0.137580452
Regular,11.8,102.2674,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDM51,2012,0.025966531
Regular,12,98.0042,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDH31,2012,0.020442889
Regular,12.35,198.1426,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDI07,2012,0.033813351
Regular,15.85,47.1744,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDX03,2012,0.061190964
Regular,17.7,103.3674,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDJ27,2012,0.122065518
Regular,18.6,48.8376,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDU27,2012,0.17174348
Regular,6.305,93.5436,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDN33,2012,0.123307177
Regular,6.935,103.1332,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDH46,2012,0.041346469
Regular,8.63,115.0518,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDG46,2012,0.032960823
Regular,9.195,159.5578,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDX33,2012,0.117667492
Regular,9.285,160.0578,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDS58,2012,0.021039273
Regular,10.1,38.4848,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDU10,2012,0.045763062
Regular,10.5,213.7244,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDB46,2012,0.093909644
Regular,11.8,34.9558,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDU21,2012,0.076839735
Regular,13.5,264.491,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDO09,2012,0.125469442
Regular,13.65,80.4302,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDW09,2012,0.025961116
Regular,14.65,49.8666,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDP22,2012,0.099286298
Regular,15.1,258.8304,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDL57,2012,0.067181098
Regular,19.6,169.2816,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDL09,2012,0.128235131
Regular,12.1,53.2614,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRD01,2012,0.061270647
Regular,16.75,37.8822,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRB48,2012,0.024892129
Regular,19.35,165.0868,SupermarketType1,4,Medium,Tier1,OUT049,SoftDrinks,DRA24,2012,0.039990314
Regular,7.06,57.6904,SupermarketType1,4,Medium,Tier1,OUT049,StarchyFoods,FDE35,2012,0.043968652
Regular,9.5,186.5898,SupermarketType1,4,Medium,Tier1,OUT049,StarchyFoods,FDD23,2012,0.048761223
Regular,13.5,98.4068,SupermarketType1,4,Medium,Tier1,OUT049,StarchyFoods,FDH47,2012,0.129016487
lowfat,12.6,61.0194,SupermarketType1,4,Medium,Tier1,OUT049,Breads,FDW11,2012,0.048857925
lowfat,10.8,72.338,SupermarketType1,4,Medium,Tier1,OUT049,HardDrinks,DRH59,2012,0
lowfat,19,190.1872,SupermarketType1,4,Medium,Tier1,OUT049,Household,NCA30,2012,0.129534812
reg,8.315,146.6444,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDW12,2012,0.035627489
reg,20.85,87.2514,SupermarketType1,4,Medium,Tier1,OUT049,BakingGoods,FDS24,2012,0.062321222
reg,7.72,78.8986,SupermarketType1,4,Medium,Tier1,OUT049,Breads,FDT23,2012,0.074847665
reg,16.2,175.537,SupermarketType1,4,Medium,Tier1,OUT049,FrozenFoods,FDA52,2012,0.128621941
reg,5.82,256.633,SupermarketType1,4,Medium,Tier1,OUT049,FruitsandVegetables,FDT07,2012,0
reg,6.26,149.8366,SupermarketType1,4,Medium,Tier1,OUT049,Meat,FDT39,2012,0.009883257
reg,10.65,229.7668,SupermarketType1,4,Medium,Tier1,OUT049,SnackFoods,FDI34,2012,0.085268317
LF,,105.099,GroceryStore,4,Small,Tier1,OUT019,FruitsandVegetables,FDM44,1998,0.054363971
LF,,258.3988,GroceryStore,4,Small,Tier1,OUT019,FruitsandVegetables,FDY55,1998,0
LF,,110.4912,GroceryStore,4,Small,Tier1,OUT019,Household,NCI54,1998,0.058827583
LF,,248.6776,GroceryStore,4,Small,Tier1,OUT019,Household,NCX30,1998,0.046609281
LF,,105.5622,GroceryStore,4,Small,Tier1,OUT019,SnackFoods,FDQ34,1998,0.284065879
LF,,40.5138,GroceryStore,4,Small,Tier1,OUT019,SoftDrinks,DRK49,1998,0
LowFat,,183.6924,GroceryStore,4,Small,Tier1,OUT019,BakingGoods,FDA36,1998,0.009921107
LowFat,,82.1592,GroceryStore,4,Small,Tier1,OUT019,BakingGoods,FDC48,1998,0.027767577
LowFat,,107.128,GroceryStore,4,Small,Tier1,OUT019,BakingGoods,FDH12,1998,0.148742896
LowFat,,86.254,GroceryStore,4,Small,Tier1,OUT019,BakingGoods,FDH48,1998,0.105893301
LowFat,,175.037,GroceryStore,4,Small,Tier1,OUT019,BakingGoods,FDI24,1998,0.137870237
LowFat,,149.7708,GroceryStore,4,Small,Tier1,OUT019,BakingGoods,FDS48,1998,0.048637888
LowFat,,74.338,GroceryStore,4,Small,Tier1,OUT019,BakingGoods,FDY36,1998,0.016476619
LowFat,,94.8436,GroceryStore,4,Small,Tier1,OUT019,Breads,FDO23,1998,0.25637539
LowFat,,216.1166,GroceryStore,4,Small,Tier1,OUT019,Breads,FDP11,1998,0.120986139
LowFat,,84.5566,GroceryStore,4,Small,Tier1,OUT019,Breads,FDV47,1998,0.094910421
LowFat,,121.7414,GroceryStore,4,Small,Tier1,OUT019,Breads,FDW47,1998,0.081197035
LowFat,,85.9566,GroceryStore,4,Small,Tier1,OUT019,Breads,FDW59,1998,0.03627089
LowFat,,176.937,GroceryStore,4,Small,Tier1,OUT019,Breakfast,FDN01,1998,0.126760908
LowFat,,126.9994,GroceryStore,4,Small,Tier1,OUT019,Breakfast,FDP37,1998,0.250560049
LowFat,,89.0198,GroceryStore,4,Small,Tier1,OUT019,Canned,FDA49,1998,0.113669629
LowFat,,188.8214,GroceryStore,4,Small,Tier1,OUT019,Canned,FDT13,1998,0.032516546
LowFat,,98.3042,GroceryStore,4,Small,Tier1,OUT019,Dairy,DRD27,1998,0.041740624
LowFat,,43.9428,GroceryStore,4,Small,Tier1,OUT019,Dairy,DRH15,1998,0.19244045
LowFat,,57.4272,GroceryStore,4,Small,Tier1,OUT019,Dairy,FDB39,1998,0.067441726
LowFat,,142.9154,GroceryStore,4,Small,Tier1,OUT019,Dairy,FDD04,1998,0.157528118
LowFat,,145.0128,GroceryStore,4,Small,Tier1,OUT019,Dairy,FDH27,1998,0.102157958
LowFat,,54.7298,GroceryStore,4,Small,Tier1,OUT019,Dairy,FDR14,1998,0.304737387
LowFat,,54.9956,GroceryStore,4,Small,Tier1,OUT019,Dairy,FDV38,1998,0.178192864
LowFat,,171.3422,GroceryStore,4,Small,Tier1,OUT019,Dairy,FDZ38,1998,0.014008751
